prod_ID,good ID,revenue,salaries paid,assets spending,income,dividends,retained,no-cash assets value,cash,units sold,units offered,price exp,time
3,apple,736.9246640629592,516.8236063604621,0,220.1010577024971,99.04547596612369,121.0555817363734,0.0,5341.409418787427,27,27,28.6581813802262,2
4,apple,506.2929204668186,716.4762511635117,0,-210.18333069669313,0,-210.18333069669313,0.0,6137.792443315204,32,32,16.612736452817487,2
5,apple,716.8325464933282,403.52877518366665,0,313.30377130966156,140.9866970893477,172.31707422031386,0.0,6211.32853627612,22,22,34.212462446272504,2
6,apple,931.5607212090758,735.3707830506648,0,196.189938158411,88.28547217128495,107.90446598712604,0.0,5511.516150962764,33,33,29.640568402106958,2
7,apple,558.82721858121,332.7942378690742,0,226.03298071213578,101.7148413204611,124.31813939167468,0.0,6076.805305551043,19,19,30.88255681633003,2
8,apple,764.9308521375832,683.4318275716533,0,81.49902456592986,36.67456105466844,44.82446351126142,0.0,5517.634762382679,31,31,25.90894821756332,2
9,apple,843.0557857963146,703.994411194898,0,139.06137460141656,62.577618570637455,76.4837560307791,0.0,5800.890671685066,31,31,28.55511532535905,2
10,art,84.85280988524283,317.0131602617354,17.631914763617644,-249.7922651401102,0,-249.7922651401102,47.334644114496555,5143.472286230729,2,2,44.54772518975249,2
11,art,128.26369052049665,379.33093859024694,37.11759973172364,-288.18484780147395,0,-288.18484780147395,71.64162352464342,4903.1272823643285,3,3,44.892291682173834,2
12,art,0.0,348.3646307522454,0,-348.3646307522454,0,-348.3646307522454,0.0,4710.998078198825,0,0,32.935779768419074,2
13,art,0.0,571.9135115685657,0,-571.9135115685657,0,-571.9135115685657,24.306979410146877,5615.196082199153,0,0,21.199138156700663,2
14,art,0.0,184.01732226322116,0,-184.01732226322116,0,-184.01732226322116,0.0,5952.0727964441685,0,0,15.789214253201289,2
15,art,0.0,191.42067469512443,0,-191.42067469512443,0,-191.42067469512443,0.0,4962.4712986775085,0,0,36.001078889519626,2
16,art,68.50746986670606,164.8467947674834,236.98784058521622,-333.32716548599353,0,-333.32716548599353,277.61129115799326,4876.940188685404,2,2,35.96642168002068,2
17,art,0.0,187.9208841934641,0,-187.9208841934641,0,-187.9208841934641,0.0,5900.189934181843,0,0,32.613875775864116,2
18,art,81.50677098274944,164.43969422013703,0,-82.93292323738758,0,-82.93292323738758,20.46903529275526,4847.760238529431,3,3,28.527369843962305,2
19,art,0.0,319.59481139869706,0,-319.59481139869706,0,-319.59481139869706,0.0,5353.536155985857,0,0,15.357795219592486,2
20,pear,433.92550119541556,512.844205023632,0,-78.9187038282164,0,-78.9187038282164,85.63786631486619,5602.280368430384,28,28,16.272206294828088,2
21,pear,0,624.260003699404,0,-624.260003699404,0,-624.260003699404,686.0139716499383,5359.118642541983,0,33,18.419159817476892,2
22,pear,0,539.9534579008262,0,-539.9534579008262,0,-539.9534579008262,522.0265680682797,5084.353584774443,0,24,20.765485532758557,2
23,pear,0,744.0907107704261,0,-744.0907107704261,0,-744.0907107704261,704.2347942701226,4402.368341471673,0,33,17.40602431630369,2
24,pear,531.1034015658563,582.3339308054608,0,-51.23052923960449,0,-51.23052923960449,212.2725835251469,5875.047920106019,26,32,19.8676455978193,2
25,pear,535.6180942516307,861.238610385654,0,-325.6205161340233,0,-325.6205161340233,84.7268251838569,5142.9341409258095,37,37,15.199972944978715,2
26,pear,0,574.0317848576806,0,-574.0317848576806,0,-574.0317848576806,576.6890359288326,4923.037321169879,0,27,21.3772083616243,2
27,pear,189.57345353857372,677.9509116114783,0,-488.3774580729046,0,-488.3774580729046,522.0265680682797,5196.063706735572,9,32,18.752650924749194,2
28,pear,567.7277955954037,537.4736143247953,0,30.254181270608342,13.614381571773754,16.639799698834587,102.94764780404118,5662.366055971401,29,29,20.555661564661172,2
29,pear,293.8008256043336,386.50741788086145,0,-92.70659227652783,0,-92.70659227652783,0.0,5166.722379340776,24,24,12.853786120189596,2
0,apple,787.3265282627025,580.1009009895017,0,207.22562727320076,93.25153227294034,113.97409500026042,0.0,5420.198604380735,33,33,25.051298626540532,3
1,apple,542.0992427323438,572.6215432728429,0,-30.522300540499145,0,-30.522300540499145,0.0,5029.705622656338,33,33,17.248612268756393,3
2,apple,471.4254088925712,582.1244154065603,0,-110.69900651398905,0,-110.69900651398905,0.0,5773.0408989727875,30,30,16.49988931123999,3
3,apple,1031.694529688143,681.00153803263,0,350.69299165551286,157.81184624498079,192.88114541053207,0.0,5499.221265032403,36,36,30.091090449237512,3
4,apple,498.3820935845246,476.5836611822671,0,21.798432402257504,9.809294581015877,11.989137821241627,0.0,6030.691405642596,30,30,17.443373275458363,3
5,apple,1197.436185619538,692.4636782289169,0,504.9725073906211,227.2376283257795,277.7348790648416,0.0,6438.566164601894,35,35,35.92308556858613,3
6,apple,770.654778454781,396.91985627065645,0,373.7349221841245,168.18071498285605,205.55420720126847,0.0,5679.696865945618,26,26,31.122596822212305,3
7,apple,988.241818122561,568.3460728168398,0,419.8957453057212,188.95308538757456,230.94265991814666,0.0,6265.758390938621,32,32,32.42668465714653,3
8,apple,829.0863429620257,575.0069782983846,0,254.07936466364106,114.33571409863848,139.74365056500258,0.0,5631.970476481314,32,32,27.20439562844149,3
9,apple,742.4329984593354,364.732936165242,0,377.7000622940934,169.96502803234205,207.73503426175137,0.0,5754.302735056818,26,26,29.982871091627004,3
10,art,44.54772518975249,0,74.05404200719411,-29.506316817441622,0,-29.506316817441622,130.50015642348674,5116.916601095032,1,1,46.775111449240114,3
11,art,89.78458336434767,0,91.8978807970677,-2.1132974327200316,0,-2.1132974327200316,127.82569184097704,4901.22531467488,2,2,47.13690626628253,3
12,art,0.0,0,75.17663853806867,-75.17663853806867,0,-75.17663853806867,109.72162389783435,4643.339103514563,0,0,36.229357745260984,3
13,art,0.0,0,92.48900649735226,-92.48900649735226,0,-92.48900649735226,134.47756528978323,5424.999860500124,0,0,23.31905197237073,3
14,art,0.0,0,0,0.0,0.0,0.0,0.0,5838.699981273803,0,0,17.36813567852142,3
15,art,0.0,0,79.47533119027887,-79.47533119027887,0,-79.47533119027887,109.72162389783435,4890.943500606258,0,0,39.60118677847159,3
16,art,143.86568672008272,0,0,143.86568672008272,64.73955902403722,79.1261276960455,173.01728568389754,4941.679747709442,4,4,37.76474276402172,3
17,art,0.0,0,126.82510195727252,-126.82510195727252,0,-126.82510195727252,109.72162389783435,5668.196493294939,0,0,35.87526335345053,3
18,art,0.0,0,100.75735028380443,-100.75735028380443,0,-100.75735028380443,130.5687324384229,4994.932554437708,0,0,31.38010682835854,3
19,art,0.0,0,0,0.0,0.0,0.0,0.0,5353.536155985857,0,0,16.893574741551735,3
20,pear,455.62177625518655,292.8535145084902,0,162.76826174669634,73.24571778601336,89.52254396068298,57.237634811618925,5675.5260862164,28,28,17.085816609569495,3
21,pear,88.41196712388907,272.5295990448757,0,-184.1176319209866,0,-184.1176319209866,937.7308612319117,5091.334323478962,5,33,15.385415847539521,3
22,pear,0,170.45705838818975,0,-170.45705838818975,0,-170.45705838818975,813.0139368949067,4822.7808400525455,0,27,15.722439046231479,3
23,pear,171.97152024508046,0,0,171.97152024508046,77.3871841102862,94.58433613479426,556.9725690507241,4479.755525581962,10,14,16.477703019434163,3
24,pear,0,312.0075228532238,0,-312.0075228532238,0,-312.0075228532238,661.8669358772119,5594.2411495381175,0,31,15.024906983350846,3
25,pear,410.3992695144254,276.2400741610177,0,134.1591953534077,60.37163790903347,73.78755744437424,56.45299191016084,5203.305778834841,27,27,15.959971592227651,3
26,pear,0,158.34783910237985,0,-158.34783910237985,0,-158.34783910237985,843.5737130569541,4686.752126526882,0,27,16.185600616658398,3
27,pear,0,368.6178720692676,0,-368.6178720692676,0,-368.6178720692676,961.683118223787,4864.307621873231,0,36,14.165853874236214,3
28,pear,0,0,0,0,0.0,0.0,204.2962333427695,5662.366055971401,0,8,15.873538652710572,3
29,pear,385.613583605688,316.159178304352,0,69.45440530133601,31.254482385601204,38.1999229157348,0.0,5197.976861726371,30,30,13.496475426199076,3
0,apple,726.4876601696755,308.4015426119811,0,418.08611755769437,188.13875290096246,229.9473646567319,0.0,5888.75422514578,29,29,26.30386355786756,4
1,apple,413.96669445015345,416.97182566465347,0,-3.005131214500011,0,-3.005131214500011,0.0,5027.001004563284,24,24,18.111042882194212,4
2,apple,478.49679002595974,536.3724412942166,0,-57.87565126825689,0,-57.87565126825689,0.0,5606.920385552997,29,29,17.32488377680199,4
3,apple,1083.2792561725505,738.4329228757547,0,344.8463332967958,155.18084998355812,189.6654833132377,0.0,5654.4021150159615,36,36,31.59564497169939,4
4,apple,488.4144517128343,323.4208146905159,0,164.9936370223184,74.24713666004328,90.74650036227513,0.0,5988.028210049022,28,28,18.31554193923128,4
5,apple,1077.6925670575838,598.2195283174284,0,479.4730387401554,215.7628674330699,263.7101713070855,0.0,6654.329032034973,30,30,37.71923984701544,4
6,apple,995.9230983107944,442.1575488521186,0,553.7655494586759,249.19449725640413,304.57105220227174,0.0,5928.891363202027,32,32,32.67872666332292,4
7,apple,907.9471704001027,545.1846564881722,0,362.76251391193045,163.2431312603687,199.51938265156176,0.0,6429.00152219899,28,28,34.04801889000386,4
8,apple,843.336264481686,542.7932522345782,0,300.54301224710787,135.24435551119853,165.29865673590933,0.0,5767.214831992513,31,31,28.564615409863563,4
9,apple,959.4518749320641,430.8050602402426,0,528.6468146918215,237.89106661131967,290.75574808050186,0.0,5822.163972229547,32,32,31.482014646208356,4
10,art,187.10044579696046,0,108.63745502475885,78.46299077220161,35.30834584749072,43.15464492471089,131.69919612283735,5152.224946942523,4,4,49.11386702170212,4
11,art,141.4107187988476,0,61.88802082029794,79.52269797854966,35.785214090347345,43.73748388820231,129.0001584723956,4937.010528765228,3,3,49.49375157959666,4
12,art,108.68807323578295,0,78.93547046497211,29.75260277081084,13.388671246864877,16.36393152394596,139.86915759374267,4656.727774761428,3,3,38.04082563252403,4
13,art,93.27620788948292,0,108.47943472579492,-15.203226836311998,0,-15.203226836311998,135.71314955169944,5569.57888252083,4,4,24.48500457098927,4
14,art,0.0,0,0,0.0,0.0,0.0,0.0,5838.699981273803,0,0,19.10494924637356,4
15,art,118.80356033541477,0,83.44909774979281,35.35446258562196,15.909508163529882,19.444954422092078,139.86915759374267,4906.853008769789,3,3,41.581246117395175,4
16,art,151.05897105608688,0,57.7724522883181,93.28651876776877,41.97893344549595,51.30758532227282,145.46756632347137,4983.658681154936,4,4,39.6529799022228,4
17,art,107.62579006035159,0,118.04506766973552,-10.419277609383926,0,-10.419277609383926,139.86915759374267,5592.663569289973,3,3,37.66902652112306,4
18,art,125.52042731343415,0,82.32172031708618,43.19870699634798,19.43941814835659,23.75928884799139,102.6289943844087,4919.230400120584,4,4,32.94911216977647,4
19,art,0.0,0,0,0.0,0.0,0.0,0.0,5353.536155985857,0,0,18.58293221570691,4
20,pear,0,170.9555598875599,0,-170.9555598875599,0,-170.9555598875599,411.6357367194342,5521.666082317596,0,22,12.962934775521203,4
21,pear,487.4099740500522,277.0330964398503,0,210.37687761020192,94.66959492459085,115.70728268561106,828.8966912076528,5083.925468069421,32,40,14.785009375440419,4
22,pear,230.17650763682877,170.45705838818975,0,59.71944924863902,26.87375216188756,32.845697086751464,874.9156517609636,4788.938194718385,15,31,14.15019514160833,4
23,pear,0,406.26302364975606,0,-406.26302364975606,0,-406.26302364975606,977.0443794256942,4114.118804297182,0,35,12.449820059128033,4
24,pear,540.89665140063,255.8498403207871,0,285.04681107984294,128.2710649859293,156.77574609391363,505.58399398695576,5722.512214524045,36,36,15.77615233251839,4
25,pear,123.84937955568655,99.89811025156075,0,23.951269304125802,10.77807118685661,13.173198117269191,231.87086609825369,5214.083850021697,8,20,14.135974838830206,4
26,pear,108.76723614394442,259.3028638236768,0,-150.53562767973236,0,-150.53562767973236,1131.3767555341892,4457.497922164267,7,38,13.61250513401014,4
27,pear,509.9707394725038,322.8549426259176,0,187.1157968465862,84.20210858096378,102.91368826562241,721.1122292220466,4948.509730454182,36,36,14.874146567948026,4
28,pear,153.97332493129252,306.50943326649315,0,-152.53610833520062,0,-152.53610833520062,435.3552354414081,5525.0835584697215,10,27,13.946037530595717,4
29,pear,94.47532798339354,0,0,94.47532798339354,42.513897592527094,51.96143039086645,0.0,5240.490759318898,7,7,14.17129919750903,4
0,apple,841.7236338517622,313.6407590706309,0,528.0828747811313,237.63729365150908,290.4455811296222,0.0,6014.224771651656,32,32,27.619056735760942,5
1,apple,615.7754579946035,604.0751454486073,0,11.700312545996212,5.265140645698295,6.435171900297917,0.0,5032.26614520898,34,34,19.016595026303925,5
2,apple,623.6958159648716,715.1090658730864,0,-91.41324990821477,0,-91.41324990821477,0.0,5460.636357582898,36,36,18.19112796564209,5
3,apple,1011.0606390943803,713.3475150520648,0,297.7131240423156,133.97090581904203,163.74221822327357,0.0,5788.373020835,32,32,33.17542722028436,5
4,apple,512.8351742984759,323.4208146905159,0,189.41435960795997,85.23646182358199,104.17789778437798,0.0,6007.637056862037,28,28,19.231319036192847,5
5,apple,1207.015675104494,676.9184262706161,0,530.0972488338779,238.54376197524505,291.5534868586328,0.0,6892.87279401022,32,32,39.60520183936621,5
6,apple,751.6107132564268,169.55623607312725,0,582.0544771832996,261.9245147324848,320.1299624508148,0.0,6190.815877934512,23,23,34.31266299648907,5
7,apple,1191.680661150135,790.6712781013207,0,401.00938304881424,180.4542223719664,220.55516067684783,0.0,6609.455744570952,35,35,35.75041983450406,5
8,apple,856.9384622959068,352.97081863305675,0,503.96764366285004,226.7854396482825,277.18220401456756,0.0,5994.000271640794,30,30,29.992846180356743,5
9,apple,755.5683515090008,218.0423796378972,0,537.5259718711036,241.8866873419966,295.639284529107,0.0,6002.025326646773,24,24,33.056115378518776,5
10,art,196.45546808680848,0,82.56646306205462,113.88900502475386,51.25005226113923,62.638952763614625,128.2752135057634,5203.474999203663,4,4,51.56956037278723,5
11,art,148.48125473878997,0,93.8927643809975,54.588490357792466,24.56482066100661,30.023669696785856,125.64634680753703,4961.5753494262335,3,3,51.968439158576494,5
12,art,152.16330253009613,0,107.13973743679655,45.02356509329958,20.260604291984812,24.76296080131477,136.2327681671962,4676.988379053411,4,4,39.94286691415024,5
13,art,97.94001828395707,0,79.69446537328915,18.245552910667925,8.210498809800566,10.03505410086736,132.18481013389493,5471.70216452071,4,4,25.709254799538733,5
14,art,0.0,0,0,0.0,0.0,0.0,0.0,5725.327166103438,0,0,21.01544417101092,5
15,art,166.3249844695807,0,86.64322914841712,79.68175532116358,35.85678989452361,43.82496542663997,136.2327681671962,4942.709798664314,4,4,43.66030842326494,5
16,art,158.6119196088912,0,81.28835468075494,77.32356492813628,34.79560421766133,42.52796071047495,141.68562662222175,5269.376999641227,4,4,41.635628897333945,5
17,art,113.00707956336917,0,80.14576803609552,32.86131152727366,14.787590187273146,18.07372134000051,136.2327681671962,5607.451159477245,3,3,39.55247784717921,5
18,art,98.84733650932941,0,78.10057606582338,20.746760443506034,9.336042199577715,11.410718243928319,129.83640069688994,4833.424869854682,3,3,34.596567778265296,5
19,art,0.0,0,0,0.0,0.0,0.0,0.0,5353.536155985857,0,0,20.441225437277605,5
20,pear,349.99923893907254,170.9555598875599,0,179.04367905151264,80.56965557318068,98.47402347833196,279.08624168720746,5602.235737890775,27,27,13.611081514297265,5
21,pear,85.1616540025368,92.62495562848633,0,-7.463301625949526,0,-7.463301625949526,915.0152876371081,5077.208496606067,6,30,12.495717601178677,5
22,pear,277.9098325811876,170.45705838818975,0,107.45277419299782,48.35374838684902,59.0990258061488,778.401414218282,4837.291943105236,20,32,13.121090040400452,5
23,pear,535.3422625425055,511.4179160109592,0,23.924346531546348,10.765955939195857,13.158390592350491,675.1585747420421,4124.884760236377,43,43,13.072311062084434,5
24,pear,0,103.00321877506514,0,-103.00321877506514,0,-103.00321877506514,726.2152849337458,5629.8093176264865,0,26,11.948974637037077,5
25,pear,322.3002263253287,178.71653613317943,0,143.58369019214928,64.61266058646717,78.9710296056821,227.85360980401435,5278.696510608167,23,28,13.648527430594683,5
26,pear,272.2501026802028,0,0,272.2501026802028,122.51254620609126,149.73755647411156,777.9558803878302,4527.371477889624,20,20,14.293130390710648,5
27,pear,85.67508423138062,268.11800542388494,0,-182.44292119250431,0,-182.44292119250431,866.7381218362049,4784.3111013809275,6,31,12.550061166706147,5
28,pear,331.91569322817827,284.20991468882613,0,47.70577853935214,21.46760034270846,26.238178196643677,372.7327774931105,5546.551158812426,24,29,13.481169612909195,5
29,pear,236.6606965984008,378.2534364680226,0,-141.5927398696218,0,-141.5927398696218,146.6778042638819,5113.057293436242,17,27,13.1590635405441,5
0,apple,690.4764183940232,207.70180520169666,0,482.77461319232657,217.24857593654696,265.5260372557796,0.0,6119.306600442569,25,25,29.00000957254899,6
1,apple,722.6306109995494,580.9290568130073,0,141.70155418654213,63.765699383943954,77.93585480259817,0.0,5096.0318445929215,38,38,19.967424777619122,6
2,apple,563.9249669349047,620.6159641583979,0,-56.69099722349324,0,-56.69099722349324,0.0,5409.614460081754,31,31,19.100684363924195,6
3,apple,995.262816608531,622.4364879528505,0,372.8263286556805,167.77184789505623,205.0544807606243,0.0,5956.144868730059,30,30,34.83419858129858,6
4,apple,538.4769330133997,346.63044996738734,0,191.8464830460124,86.33091737070558,105.51556567530682,0.0,6093.967974232744,28,28,20.19288498800249,6
5,apple,950.524844144789,442.06326909163477,0,508.4615750531542,228.8077087739194,279.6538662792348,0.0,7121.680502784149,24,24,41.58546193133452,6
6,apple,789.1912489192486,205.03474779446415,0,584.1565011247844,262.87042550615297,321.28607561863146,0.0,6453.686303440665,23,23,36.02829614631352,6
7,apple,1072.5125950351216,575.0299098022734,0,497.4826852328482,223.8672083547817,273.6154768780665,0.0,6833.322952925736,30,30,37.53794082622926,6
8,apple,989.7639239517731,427.0589914213709,0,562.7049325304022,253.21721963868097,309.48771289172123,0.0,6247.217491279469,33,33,31.49248848937458,6
9,apple,1024.739576734082,377.1247115837063,0,647.6148651503756,291.42668931766906,356.1881758327066,0.0,6293.452015964441,31,31,34.70892114744471,6
10,art,206.27824149114892,0,100.20269823092647,106.07554326022245,47.7339944671001,58.34154879312234,126.8059085293476,5251.208993670763,4,4,54.148038391426596,6
11,art,155.90531747572948,0,90.23334891781684,65.67196855791263,29.552385851060684,36.11958270685195,155.29494567907585,4991.127735277293,3,3,54.56686111650532,6
12,art,159.77146765660095,0,129.37092114202795,30.400546514572994,13.680245931557847,16.720300583015145,134.67231483604692,4690.668624984968,4,4,41.94001025985775,6
13,art,102.83701919815493,0,83.6791886419536,19.157830556201333,8.6210237502906,10.536806805910732,130.6707233978196,5314.19615582789,4,4,26.994717539515673,6
14,art,0.0,0,84.92550486382761,-84.92550486382761,0,-84.92550486382761,124.3511679003203,5585.252381930109,0,0,23.116988588112015,6
15,art,174.64123369305975,0,90.97539060583797,83.66584308722177,37.649629389249796,46.01621369797198,134.67231483604692,4980.3594280535635,4,4,45.843323844428184,6
16,art,166.54251558933578,0,110.28026149792043,56.26225409141534,25.318014341136905,30.944239750278438,140.06271452102095,5194.32592827491,4,4,43.717410342200644,6
17,art,118.65743354153764,0,69.00197270185993,49.655460839677716,22.34495737785497,27.310503461822744,134.67231483604692,5629.796116855099,3,3,41.530101739538175,6
18,art,138.38627111306118,0,82.00560486911453,56.38066624394665,25.37129980977599,31.00936643417066,128.3492133872755,4805.388447960959,4,4,36.326396167178565,6
19,art,0.0,0,0,0.0,0.0,0.0,0.0,5353.536155985857,0,0,22.48534798100537,6
20,pear,200.0828982601698,170.9555598875599,0,29.1273383726099,13.107302267674454,16.020036104935443,352.6145548728253,5615.343040158451,15,25,12.564075243966707,6
21,pear,224.92291682121623,0,0,224.92291682121623,101.21531256954731,123.70760425166893,664.6171830303747,5121.122071080545,18,18,13.120503481237613,6
22,pear,337.9992794407157,170.45705838818975,0,167.54222105252597,75.39399947363668,92.14822157888929,652.6901058587885,4912.6859425788725,26,32,12.643959493476798,6
23,pear,457.530887172955,351.5305894598987,0,106.00029771305628,47.70013397087533,58.300163742180956,502.41274779908923,4172.584894207251,35,35,13.725926615188657,6
24,pear,191.18359419259323,0,0,191.18359419259323,86.03261738666696,105.15097680592628,520.7893355496326,5715.841935013154,16,16,12.54642336888893,6
25,pear,105.91257286141473,99.89811025156075,0,6.014462609853979,2.7065081744342905,3.3079544354196884,362.2016322945988,5281.403018782599,8,22,11.986967569478809,6
26,pear,0,407.36737429798836,0,-407.36737429798836,0,-407.36737429798836,1130.3904241731836,4160.740841021435,0,40,10.789570380304745,6
27,pear,414.1520185013029,254.40087085382362,0,159.75114764747929,71.88801644136568,87.86313120611361,634.7101528139415,4856.199117822292,33,33,13.177564225041454,6
28,pear,290.9236402465803,475.24312898503945,0,-184.31948873845914,0,-184.31948873845914,466.0280831158588,5380.663618947816,22,36,12.460972993553904,6
29,pear,325.81841326387195,418.71289420173673,0,-92.89448093786478,0,-92.89448093786478,189.83624292144532,5029.452260592163,25,31,12.665598657773696,6
0,apple,609.0002010235288,182.09701420621883,0,426.90318681731,192.10643406778948,234.7967527495205,0.0,6248.4482310001595,21,21,30.45001005117644,7
1,apple,559.0878937733354,277.5516160732191,0,281.5362777001163,126.69132496505232,154.84495273506394,0.0,5222.723169557976,28,28,20.96579601650008,7
2,apple,611.2218996455745,584.8382926785987,0,26.383606966975776,11.872623135139099,14.510983831836677,0.0,5421.48708321689,32,32,20.055718582120406,7
3,apple,801.1865673698674,428.23604033525675,0,372.9505270346106,167.82773716557477,205.12278986903584,0.0,6123.972605895633,23,23,36.57590851036351,7
4,apple,787.5225145320973,606.3073700696381,0,181.2151444624592,81.54681500810663,99.66832945435256,0.0,6175.514789240846,39,39,21.202529237402615,7
5,apple,1372.320243734039,544.8646750849398,0,827.4555686490992,372.3550058920946,455.1005627570046,0.0,7494.035508676241,33,33,43.66473502790125,7
6,apple,1297.0186612672874,544.7520668837933,0,752.2665943834941,338.5199674725723,413.74662691092175,0.0,6792.206270913238,36,36,37.8297109536292,7
7,apple,975.9864614819606,474.7343936073614,0,501.2520678745992,225.56343054356964,275.68863733102955,0.0,7058.886383469302,26,26,39.414837867540726,7
8,apple,850.2971892131142,306.6769573058255,0,543.6202319072886,244.62910435827987,298.99112754900875,0.0,6491.846595637749,27,27,33.06711291384331,7
9,apple,1145.394397865675,386.993047733381,0,758.401350132294,341.2806075595323,417.12074257276174,0.0,6634.732623523975,33,33,36.44436720481695,7
10,art,162.44411517427977,0,105.17487940642225,57.26923576785752,25.771156095535886,31.498079672321637,161.01240117034587,5276.980149766301,3,3,56.85544031099793,7
11,art,163.70058334951597,0,87.4474682851898,76.25311506432617,34.31390177894677,41.939213285379395,156.73809160880785,5025.44163705624,3,3,57.29520417233059,7
12,art,167.760041039431,0,106.59079309121539,61.16924794821561,27.526161576697024,33.64308637151859,135.9238159853816,4718.194786561664,4,4,44.03701077285064,7
13,art,80.98415261854701,0,110.41996479331645,-29.43581217476944,0,-29.43581217476944,164.9131315145097,5228.151865714348,3,3,28.344453416491458,7
14,art,69.35096576433605,0,88.17614781796604,-18.825182053629987,0,-18.825182053629987,158.53484879472992,5568.309718081841,3,3,24.272838017517618,7
15,art,183.37329537771274,0,94.74501636370768,88.62827901400506,39.882725556302276,48.74555345770278,135.9238159853816,5020.242153609868,4,4,48.13549003664959,7
16,art,174.86964136880258,0,103.09519684304502,71.77444452575756,32.2985000365909,39.47594448916666,141.36430830750479,5126.255342604049,4,4,45.90328085931068,7
17,art,124.59030521861453,0,71.64312010209741,52.94718511651712,23.826233302432705,29.120951814084414,135.9238159853816,5653.622350157532,3,3,43.60660682651508,7
18,art,108.9791885015357,0,118.4691876823918,-9.489999180856103,0,-9.489999180856103,162.57004786093492,4796.847448698187,3,3,38.14271597553749,7
19,art,0.0,0,0,0.0,0.0,0.0,0.0,5353.536155985857,0,0,24.733882779105908,7
20,pear,138.2048276836338,0,0,138.2048276836338,62.19217245763521,76.01265522599859,264.7481369681627,5961.411973246892,11,11,13.192279006165043,7
21,pear,230.65845120015723,374.5615510381608,0,-143.90309983800358,0,-143.90309983800358,746.6201801934991,4991.609281226336,18,38,11.774810816495293,7
22,pear,313.06443705848545,170.45705838818975,0,142.6073786702957,64.17332040163306,78.43405826866264,548.8703162232059,4976.859262980502,25,31,12.169811012471419,7
23,pear,0,412.43365645467225,0,-412.43365645467225,0,-412.43365645467225,867.384297326327,3801.3946033980455,0,38,10.36483432864887,7
24,pear,489.31051138666857,431.5625354015803,0,57.74797598508826,25.986589193289717,31.761386791798543,376.42777564051767,6028.91995041677,39,39,13.173744537333379,7
25,pear,287.6872216674915,99.89811025156075,0,187.78911141593073,84.50510013716882,103.28401127876191,260.04253607399414,5365.908118919766,24,24,12.58631594795275,7
26,pear,388.4245336909708,242.03352771846752,0,146.39100597250328,65.87595268762648,80.5150532848768,819.6364190844225,4226.616793709068,36,36,11.329048899319982,7
27,pear,178.95132217606297,326.21319751427853,0,-147.26187533821556,0,-147.26187533821556,799.7719043696227,4723.663430017896,14,39,11.530368696911273,7
28,pear,323.98529783240133,198.680250385625,0,125.30504744677634,56.38727135104935,68.91777609572699,340.3715530074753,5437.0508902988695,26,26,13.0840216432316,7
29,pear,363.7559934512606,472.1141924402196,0,-108.35819898895897,0,-108.35819898895897,224.71921215356627,4931.929881502103,29,36,12.186359789641719,7
0,apple,1248.4504120982351,744.368945126058,0,504.08146697217717,226.83666013747973,277.24480683469744,0.0,6475.2848911376395,41,41,31.972510553735265,8
1,apple,817.6660446435033,578.2035052270925,0,239.46253941641078,107.75814273738484,131.70439667902593,0.0,5330.481312295361,39,39,22.014085817325082,8
2,apple,701.9501503742143,654.9923060116927,0,46.957844362521655,21.131029963134743,25.82681439938691,0.0,5442.618113180023,35,35,21.058504511226428,8
3,apple,1243.5808893523595,707.61965531974,0,535.9612340326195,241.18255531467875,294.7786787179407,0.0,6365.155161210311,34,34,38.40470393588169,8
4,apple,614.8733478846757,322.23356583516033,0,292.63978204951536,131.68790192228192,160.95188012723344,0.0,6307.2026911631265,29,29,22.262655699272745,8
5,apple,1659.2599310602473,594.7479930418544,0,1064.5119380183928,479.03037210827677,585.481565910116,0.0,7973.065880784512,38,38,45.847971779296316,8
6,apple,1551.0181490987966,636.9598532955079,0,914.0582958032887,411.32623311147995,502.7320626918088,0.0,7203.532504024718,41,41,39.721196501310665,8
7,apple,1300.689649628844,589.2340343131939,0,711.4556153156502,320.1550268920426,391.3005884236076,0.0,7379.041410361344,33,33,41.385579760917764,8
8,apple,1190.4160648983595,524.5623826590039,0,665.8536822393556,299.63415700771003,366.2195252316456,0.0,7131.0547902777425,36,36,34.720468559535476,8
9,apple,1202.6641177589593,420.5693787424011,0,782.0947390165582,351.94263255745113,430.152106459107,0.0,6986.675256081429,33,33,38.266585565057795,8
10,art,227.4217612439917,0,107.30356835299378,120.11819289099793,54.05318680094907,66.06500609004885,162.5089010659192,5331.033336567251,4,4,59.698212326547825,8
11,art,171.88561251699178,0,105.14251461389564,66.74309790309614,30.034394056393264,36.708703846702875,158.1948647270274,5055.476031112631,3,3,60.15996438094712,8
12,art,132.11103231855193,0,133.4135284212018,-1.3024961026498545,0,-1.3024961026498545,172.27667887699738,4717.022540069279,3,3,46.238861311493174,8
13,art,113.37781366596583,0,101.42519562264789,11.95261804331794,5.378678119493073,6.5739399238248675,166.44588602469824,5233.530543833843,4,4,29.761676087316033,8
14,art,97.09135207007047,0,92.58495520886434,4.506396861206127,2.0278785875427574,2.47851827366337,160.00832153932336,5570.337596669385,4,4,25.4864799183935,8
15,art,144.40647010994877,0,98.37151490941838,46.03495520053039,20.715729840238676,25.319225360291714,172.27667887699738,5040.957883450106,3,3,50.54226453848207,8
